Epoch,Train Loss,Val Loss,RMSE,MAE,Accuracy,R2,Expl.Var
1,79.68959169130068,1798669.75,6.289181232452393,4.965938568115234,0.5617830753326416,0.644377589225769,0.6568549871444702
2,41.36147999119114,1646050.75,6.016445636749268,4.545391082763672,0.5807867050170898,0.6683002710342407,0.6683999300003052
3,39.89234480986724,1604692.625,5.940381050109863,4.457401275634766,0.5860867500305176,0.6768097877502441,0.6772779226303101
4,38.63083762091559,1550412.375,5.839046955108643,4.381222248077393,0.5931473970413208,0.6876427531242371,0.6878998279571533
5,37.470866538382865,1518411.125,5.778472900390625,4.325850963592529,0.5973681211471558,0.6942037343978882,0.6947218775749207
6,36.87313471613704,1509021.125,5.76057767868042,4.299164772033691,0.5986150503158569,0.6964575052261353,0.6978100538253784
7,36.58419743099728,1496743.375,5.737095355987549,4.236172676086426,0.6002512574195862,0.6984881162643433,0.6988253593444824
8,36.38354275677655,1487951.875,5.720221042633057,4.23953914642334,0.6014269590377808,0.7001245021820068,0.7001480460166931
9,36.25183208568676,1483428.125,5.71151876449585,4.233608245849609,0.6020333170890808,0.7011032104492188,0.7012841701507568
10,36.19995575982171,1477925.375,5.700915813446045,4.221617698669434,0.6027721166610718,0.7021611928939819,0.7022225260734558
11,36.07044189040725,1474396.125,5.6941046714782715,4.213299751281738,0.6032466888427734,0.702849268913269,0.702856183052063
12,35.96769405055691,1469497.125,5.684637069702148,4.206347942352295,0.6039063930511475,0.7038412094116211,0.7038587331771851
13,35.86007499694824,1466690.125,5.679205417633057,4.191648960113525,0.6042848825454712,0.7044591903686523,0.7046014070510864
14,35.770832474167285,1462420.125,5.670931816101074,4.198765277862549,0.6048613786697388,0.7054240703582764,0.7058165073394775
15,35.64372939032477,1455555.875,5.657607555389404,4.178089618682861,0.6057897806167603,0.7066575288772583,0.7066911458969116
16,35.53267803707638,1452823.875,5.6522955894470215,4.191219806671143,0.6061599254608154,0.7074263095855713,0.7079874277114868
17,35.39626482370738,1443433.625,5.633999347686768,4.167248725891113,0.6074347496032715,0.7091130018234253,0.7091771364212036
18,35.27889050664128,1438664.625,5.6246843338012695,4.166060924530029,0.6080837845802307,0.710257887840271,0.7107724547386169
19,35.076905637174036,1429233.75,5.606218338012695,4.152393341064453,0.6093704700469971,0.7121402025222778,0.7126142382621765
20,34.870383907008815,1420097.125,5.58827018737793,4.128942012786865,0.6106210947036743,0.7139935493469238,0.714501678943634
21,34.637932648529876,1401603.625,5.551763534545898,4.109559059143066,0.6131647825241089,0.7175246477127075,0.7175434827804565
22,34.448877489244616,1400329.25,5.549239158630371,4.119187831878662,0.6133406162261963,0.7184178829193115,0.7200605273246765
23,34.10840952074206,1372676.75,5.494174957275391,4.095284461975098,0.6171773672103882,0.7234663963317871,0.7237783670425415
24,33.699024251989414,1361995.125,5.472756862640381,4.090170860290527,0.6186698079109192,0.7259141206741333,0.7270109057426453
25,33.444360836132155,1339109.75,5.4265828132629395,4.050924301147461,0.6218870878219604,0.7301660776138306,0.7303111553192139
26,33.00089624765757,1332153.375,5.412469387054443,4.058767795562744,0.6228705048561096,0.7320201396942139,0.7334014177322388
27,32.7359010851061,1307389.375,5.361926078796387,4.02131462097168,0.6263922452926636,0.7368512153625488,0.7378193140029907
28,32.52874518729545,1326637.25,5.401251792907715,4.044827461242676,0.6236521005630493,0.7344732284545898,0.7395821809768677
29,32.13551913080989,1266141.625,5.276664733886719,3.9497592449188232,0.6323330998420715,0.7448746562004089,0.7450385093688965
30,31.54746591722643,1245109.5,5.232655048370361,3.923410415649414,0.635399580001831,0.7491029500961304,0.7492384910583496
31,31.114150691676784,1218612.75,5.176678657531738,3.8826611042022705,0.6392998695373535,0.754410982131958,0.7544516921043396
32,30.957324517739785,1203380.625,5.144223690032959,3.87699294090271,0.6415612697601318,0.7579010128974915,0.7592576146125793
33,30.123625832635003,1172325.25,5.077411651611328,3.7849929332733154,0.646216630935669,0.7637460231781006,0.7638084292411804
34,29.622838510049355,1142847.625,5.0131707191467285,3.71048641204834,0.6506927609443665,0.7697151899337769,0.769874095916748
35,29.079142596270586,1141409.75,5.010015964508057,3.7386398315429688,0.6509125828742981,0.7711317539215088,0.7750884294509888
36,28.47403639716071,1105838.5,4.931331634521484,3.6719021797180176,0.6563951969146729,0.7777870893478394,0.7800990343093872
37,28.135455208855706,1071611.0,4.854414939880371,3.580207347869873,0.6617546081542969,0.784039318561554,0.7840918302536011
38,28.026259087227487,1049887.125,4.804957866668701,3.5228872299194336,0.6652005910873413,0.788406491279602,0.7884191274642944
39,27.268191621110248,1035184.9375,4.771196365356445,3.493549346923828,0.6675530672073364,0.7914098501205444,0.7915751934051514
40,27.018126049557246,1025895.375,4.749740123748779,3.492934226989746,0.6690480709075928,0.7934815287590027,0.7944154739379883
41,26.753416680000925,1015605.875,4.725860595703125,3.436591625213623,0.6707119941711426,0.7953125834465027,0.7953137755393982
42,26.62042607487859,1063810.125,4.8367133140563965,3.6502432823181152,0.6629879474639893,0.7885766625404358,0.7996901869773865
43,26.321179467278558,995202.25,4.678147792816162,3.4340434074401855,0.67403644323349,0.7997291088104248,0.8009456396102905
44,25.874318509488493,978704.125,4.639209747314453,3.355961322784424,0.676749587059021,0.8027502298355103,0.802753210067749
45,25.661279523694837,1036531.6875,4.774298667907715,3.4202780723571777,0.6673368811607361,0.7936801910400391,0.8036258220672607
46,25.896346942798512,976709.75,4.6344804763793945,3.314842462539673,0.6770791411399841,0.8036477565765381,0.8056788444519043
47,25.30703338416847,959101.125,4.5925140380859375,3.291076421737671,0.68000328540802,0.8068321943283081,0.8073828220367432
48,25.148496524707692,941764.9375,4.550818920135498,3.253683090209961,0.6829084753990173,0.8101967573165894,0.8102068305015564
49,24.95981381390546,940940.0,4.548825263977051,3.2760939598083496,0.6830474138259888,0.8104044198989868,0.8105918169021606
50,24.85032571328653,934290.625,4.532723903656006,3.2637860774993896,0.6841692924499512,0.8118163347244263,0.8123149871826172
51,24.83869485597353,931561.8125,4.526099681854248,3.2716832160949707,0.6846308708190918,0.8124207854270935,0.8131572604179382
52,24.6456075616785,944434.0625,4.557263374328613,3.2239484786987305,0.6824594736099243,0.8104802966117859,0.8140034675598145
53,24.543309134406012,913507.3125,4.482025146484375,3.2012760639190674,0.687701940536499,0.8159679770469666,0.8163158893585205
54,24.302302798709356,911638.375,4.477437973022461,3.1594016551971436,0.6880215406417847,0.8164801597595215,0.8174324631690979
55,24.216240753998626,914029.0625,4.483304977416992,3.151021718978882,0.6876127123832703,0.8163120150566101,0.8186571598052979
56,24.31484418301969,905406.375,4.4621076583862305,3.145293951034546,0.6890897154808044,0.81763756275177,0.8181549906730652
57,24.054094159925306,913877.375,4.482933044433594,3.284808397293091,0.6876386404037476,0.816641092300415,0.8203204870223999
58,23.94142449868692,916124.375,4.488440990447998,3.224149703979492,0.6872549057006836,0.816338300704956,0.8206777572631836
59,23.843906814987594,881799.75,4.403553009033203,3.0887949466705322,0.6931696534156799,0.8223066926002502,0.8224306106567383
60,23.785729124739362,879186.625,4.397023677825928,3.1194231510162354,0.6936246156692505,0.8228288888931274,0.8229327201843262
61,23.794780215701543,883822.0,4.408599853515625,3.085146188735962,0.6928180456161499,0.8222821950912476,0.8241783976554871
62,23.58467431970545,867966.375,4.368875980377197,3.057051181793213,0.6955859065055847,0.8251411318778992,0.8254866003990173
63,23.582487157873206,893332.6875,4.432256698608398,3.2229347229003906,0.6911696791648865,0.8210641741752625,0.826151430606842
64,23.52111038001808,859516.875,4.347558975219727,3.04949688911438,0.6970711946487427,0.8267791271209717,0.8268188238143921
65,23.364350190033782,908469.375,4.469648838043213,3.2551393508911133,0.6885642409324646,0.818777859210968,0.8272404670715332
66,23.324728991534258,856803.75,4.340691566467285,3.035658836364746,0.6975497007369995,0.8273818492889404,0.8276895880699158
67,23.36831113454458,902210.6875,4.454226016998291,3.1114964485168457,0.6896388530731201,0.8200218081474304,0.8284761905670166
68,23.33794150481353,854309.625,4.334369659423828,3.0168421268463135,0.6979902386665344,0.8280348181724548,0.829067587852478
69,23.19769421139279,844016.8125,4.30817985534668,3.023712396621704,0.699815034866333,0.8298969268798828,0.8299071788787842
70,23.217474396164352,862419.75,4.354894161224365,3.0282814502716064,0.6965601444244385,0.8265998959541321,0.8285741806030273
71,23.232845512596338,858799.875,4.345745086669922,3.0180063247680664,0.6971976161003113,0.827397346496582,0.829707682132721
72,23.288519885088945,845151.9375,4.311075687408447,2.9954164028167725,0.6996132731437683,0.8298617601394653,0.8308165073394775
73,23.17327911789353,839112.5,4.295644760131836,2.995094060897827,0.7006884813308716,0.8308919668197632,0.8309349417686462
74,23.02872137121252,837896.9375,4.292532444000244,3.008923053741455,0.7009053826332092,0.8311321139335632,0.8311513066291809
75,23.117598043905723,836928.4375,4.290050506591797,3.0252535343170166,0.7010782957077026,0.8313640356063843,0.8315647840499878
76,23.2580390620876,860281.875,4.349493026733398,3.13069224357605,0.6969364285469055,0.8275390863418579,0.8319653272628784
77,22.880214433412295,833916.5,4.282324314117432,2.9851434230804443,0.701616644859314,0.8319903016090393,0.8322869539260864
78,22.82794375032992,831750.625,4.276759624481201,3.0068631172180176,0.7020043730735779,0.8325035572052002,0.8331828117370605
79,22.822870357616527,831559.125,4.276267051696777,2.9807486534118652,0.7020386457443237,0.8324461579322815,0.8326479196548462
80,22.77768083520838,831045.875,4.274947166442871,3.0141525268554688,0.7021306753158569,0.8326956033706665,0.8336244225502014
81,22.798042039613467,827959.125,4.267000675201416,2.988576650619507,0.7026844024658203,0.8331460356712341,0.8332206606864929
82,22.883679415728594,836579.375,4.289155960083008,3.020573377609253,0.7011406421661377,0.8316017389297485,0.8326289653778076
83,22.885681410093564,860105.0625,4.349046230316162,3.1579341888427734,0.696967601776123,0.8276882171630859,0.8326643705368042
84,22.884723714880042,824690.5,4.258569717407227,2.965019941329956,0.703271746635437,0.8337904214859009,0.8337934017181396
85,22.747831447704417,828674.375,4.268843650817871,2.951512336730957,0.7025559544563293,0.8332006931304932,0.8342685103416443
86,22.715757163795264,823438.25,4.255335330963135,2.946553945541382,0.7034971714019775,0.8340765833854675,0.8342494368553162
87,22.69268360653439,823921.0,4.256582260131836,2.9441516399383545,0.703410267829895,0.8341153264045715,0.8349719643592834
88,22.632405873891468,819925.75,4.246249675750732,2.970630645751953,0.704130232334137,0.8347645998001099,0.8348374366760254
89,22.723200205210095,897653.125,4.4429612159729,3.104497194290161,0.6904237866401672,0.8219394087791443,0.8351165056228638
90,22.934204359312314,831817.875,4.276932239532471,2.9515602588653564,0.7019923329353333,0.8327497243881226,0.8347232341766357
91,22.654669890532624,815648.375,4.235159397125244,2.934624433517456,0.7049030065536499,0.8356294631958008,0.8357169032096863
92,22.634248733520508,816061.75,4.236232280731201,2.9362146854400635,0.7048282623291016,0.8355636596679688,0.8357404470443726
93,22.598031172881257,822150.0,4.252005100250244,2.9681904315948486,0.7037292122840881,0.8343152403831482,0.8343826532363892
94,22.545206482345993,812432.625,4.226802349090576,2.9486026763916016,0.7054852843284607,0.8362954258918762,0.8364746570587158
95,22.555989085017025,843517.9375,4.306906223297119,3.144824981689453,0.6999037861824036,0.8309166431427002,0.8354445695877075
96,22.570158365610485,865316.3125,4.36220121383667,3.236855983734131,0.6960509419441223,0.8272685408592224,0.8352500200271606
97,22.505169120994776,813957.25,4.230766296386719,2.9140570163726807,0.7052090167999268,0.8360394239425659,0.8364795446395874
98,22.461052765717376,831809.5,4.276910781860352,2.9605839252471924,0.7019938230514526,0.8327962160110474,0.8349934220314026
99,22.65852216772131,810727.75,4.222364902496338,2.9290261268615723,0.7057944536209106,0.8366040587425232,0.8366047143936157
100,22.64827821061418,826347.0,4.262844562530518,3.0372979640960693,0.7029739618301392,0.8341271877288818,0.8375024795532227
