Epoch,Train Loss,Val Loss,RMSE,MAE,Accuracy,R2,Expl.Var
1,0.3753324583172798,644.510009765625,25.3872013092041,21.087177276611328,0.5679062604904175,-0.9657300710678101,-1.6501164436340332
2,0.08230862230062484,321.9058837890625,17.941736221313477,13.73988151550293,0.6946290731430054,-0.2923837900161743,-0.3795285224914551
3,0.057597915679216384,275.3571472167969,16.593889236450195,12.414512634277344,0.7175696492195129,-0.427836537361145,-0.4299807548522949
4,0.0493562039732933,245.55148315429688,15.670082092285156,11.175564765930176,0.7332929372787476,-0.26111066341400146,-0.2649521827697754
5,0.04437043026089668,229.5815887451172,15.151949882507324,10.53656005859375,0.7421116828918457,-0.19035398960113525,-0.19132709503173828
6,0.0411385315656662,219.84552001953125,14.827188491821289,10.180835723876953,0.7476391196250916,-0.1446378231048584,-0.14477217197418213
7,0.03907587096095085,213.66429138183594,14.617259979248047,9.981293678283691,0.7512121200561523,-0.1134805679321289,-0.11348116397857666
8,0.03770974934101105,209.45358276367188,14.472511291503906,9.858757972717285,0.7536758184432983,-0.09113264083862305,-0.09116709232330322
9,0.0367338202893734,206.69729614257812,14.376971244812012,9.760506629943848,0.7553018927574158,-0.07485818862915039,-0.07501983642578125
10,0.035925869196653366,203.17970275878906,14.254112243652344,9.695660591125488,0.7573930025100708,-0.05654764175415039,-0.05667078495025635
11,0.03522233486175537,200.5629119873047,14.162023544311523,9.619782447814941,0.7589603662490845,-0.04139363765716553,-0.04154551029205322
12,0.034586501196026805,196.66819763183594,14.023843765258789,9.588958740234375,0.7613121271133423,-0.02309703826904297,-0.02313816547393799
13,0.03398159414529801,194.0016632080078,13.928447723388672,9.52525806427002,0.7629358172416687,-0.008668184280395508,-0.008688569068908691
14,0.03341648861765861,191.2068634033203,13.827756881713867,9.472915649414062,0.7646496295928955,0.005877494812011719,0.005891203880310059
15,0.032858461365103724,188.880859375,13.743392944335938,9.409825325012207,0.7660855054855347,0.018745779991149902,0.018804550170898438
16,0.032342603132128715,186.9309844970703,13.672270774841309,9.338396072387695,0.7672960162162781,0.03044217824935913,0.030586957931518555
17,0.03186689995229244,185.00396728515625,13.601615905761719,9.282801628112793,0.7684985399246216,0.041506826877593994,0.04175078868865967
18,0.031414285227656366,182.01918029785156,13.491448402404785,9.285067558288574,0.7703735828399658,0.05441391468048096,0.05458569526672363
19,0.031003777235746384,181.6197052001953,13.476635932922363,9.179255485534668,0.7706257104873657,0.0614590048789978,0.06197929382324219
20,0.030623842254281042,179.7672119140625,13.407729148864746,9.144612312316895,0.7717984914779663,0.0710914134979248,0.0716981291770935
21,0.030254313126206397,176.73687744140625,13.294241905212402,9.195404052734375,0.7737300992012024,0.0820114016532898,0.08228421211242676
22,0.029922088608145714,175.82940673828125,13.2600679397583,9.126824378967285,0.7743117809295654,0.08885324001312256,0.08935707807540894
23,0.029621609225869178,175.42971801757812,13.244988441467285,9.05672836303711,0.7745683789253235,0.09437894821166992,0.0952763557434082
