Epoch,Train Loss,Val Loss,RMSE,MAE,Accuracy,R2,Expl.Var
1,0.27523988783359526,332.2520446777344,18.227781295776367,16.02979850769043,0.6897605061531067,0.25107914209365845,0.5804914236068726
2,0.030621739886701107,106.01976013183594,10.296589851379395,8.45923137664795,0.824750542640686,0.47764766216278076,0.5052241086959839
3,0.017030529901385306,93.71134948730469,9.680461883544922,6.337526798248291,0.8352371454238892,0.5245678424835205,0.538838267326355
4,0.015952664129436016,89.81136322021484,9.476885795593262,6.476574897766113,0.8387020826339722,0.5346097350120544,0.5376555919647217
5,0.01573065381497145,88.6693115234375,9.416438102722168,6.459056377410889,0.8397308588027954,0.5401312708854675,0.5427403450012207
6,0.015571441464126111,87.5898208618164,9.358942985534668,6.41621732711792,0.8407094478607178,0.5458250045776367,0.5485764145851135
7,0.015409678556025028,86.3735122680664,9.29373550415039,6.385853290557861,0.8418192863464355,0.5519269704818726,0.5544555187225342
8,0.015239692367613316,85.1463394165039,9.227477073669434,6.353907585144043,0.8429470062255859,0.558113694190979,0.5604428648948669
9,0.015064163953065873,83.8797607421875,9.158589363098145,6.33335018157959,0.8441194891929626,0.5643244981765747,0.5662082433700562
10,0.014887576028704642,82.8428955078125,9.101807594299316,6.248266696929932,0.8450859189033508,0.5705095529556274,0.573479413986206
11,0.014712576977908612,81.70087432861328,9.038853645324707,6.202105522155762,0.846157431602478,0.5765670537948608,0.5797559022903442
12,0.014539493694901467,80.47874450683594,8.97099494934082,6.165886878967285,0.8473123908042908,0.5827945470809937,0.585868239402771
13,0.014370265118777752,79.07782745361328,8.892571449279785,6.18307638168335,0.8486471772193909,0.5889935493469238,0.590567946434021
14,0.014206319823861122,78.18196868896484,8.842057228088379,6.092162132263184,0.8495069146156311,0.5946229100227356,0.5976436734199524
15,0.014045343324542046,76.96129608154297,8.772758483886719,6.077939510345459,0.8506863713264465,0.6004522442817688,0.6027475595474243
16,0.01388995036482811,75.77195739746094,8.70470905303955,6.083621501922607,0.8518446087837219,0.6059534549713135,0.6072303056716919
17,0.013745986744761468,74.9430160522461,8.656963348388672,6.008951187133789,0.8526572585105896,0.6109386682510376,0.6132872700691223
18,0.013604773171246053,73.88005065917969,8.59535026550293,6.001298904418945,0.853705883026123,0.6159992218017578,0.6176302433013916
