Epoch,Train Loss,Val Loss,RMSE,MAE,Accuracy,R2,Expl.Var
1,0.022597323952091707,51.41838836669922,7.170661449432373,5.772279262542725,0.5003633499145508,0.5327936410903931,0.5374013781547546
2,0.012039067450206022,50.305450439453125,7.0926337242126465,5.70657205581665,0.505800187587738,0.5480449199676514,0.5590696930885315
3,0.011720593213229566,49.39828872680664,7.0283918380737305,5.609549522399902,0.5102764368057251,0.5549590587615967,0.5645507574081421
4,0.011606662483835543,49.03167724609375,7.002262115478516,5.555711269378662,0.5120970010757446,0.55827796459198,0.5679477453231812
5,0.01152662218019769,48.33924865722656,6.952643394470215,5.492561340332031,0.5155544281005859,0.5631276369094849,0.5710604190826416
6,0.01146624267504022,47.854469299316406,6.9176926612854,5.448156833648682,0.5179897546768188,0.5667651891708374,0.5737626552581787
7,0.01141484167326141,47.6331672668457,6.901678562164307,5.425268650054932,0.5191055536270142,0.5688804388046265,0.5760531425476074
8,0.011370025096914253,47.42430877685547,6.886530876159668,5.402740001678467,0.520160973072052,0.5708491802215576,0.5781526565551758
9,0.011327027267700917,46.953590393066406,6.852269172668457,5.363914966583252,0.522548258304596,0.5743808746337891,0.5807344913482666
10,0.0112877264115456,46.906707763671875,6.848847389221191,5.354884147644043,0.5227866768836975,0.5754091739654541,0.5826008915901184
11,0.011244365668578728,46.92902755737305,6.850476264953613,5.345876216888428,0.5226731896400452,0.5759086608886719,0.5840712189674377
12,0.011202363951786145,46.05841827392578,6.786635398864746,5.28078031539917,0.5271215438842773,0.5820677280426025,0.5879042148590088
13,0.011155905806132266,46.422813415527344,6.81342887878418,5.295477867126465,0.525254487991333,0.5804935693740845,0.5887355804443359
14,0.01111208093730179,45.70914077758789,6.7608537673950195,5.24033784866333,0.5289179086685181,0.5858237743377686,0.5925360321998596
15,0.011062169472712118,45.43425369262695,6.7404937744140625,5.209324359893799,0.5303365588188171,0.5883138179779053,0.5950539112091064
16,0.011012232736558528,45.0854377746582,6.714569091796875,5.1738409996032715,0.5321429371833801,0.5913213491439819,0.5978716015815735
17,0.010962645774958906,44.7860107421875,6.692234992980957,5.139800548553467,0.533699095249176,0.5940161347389221,0.6005674600601196
18,0.01091268442168429,44.221561431884766,6.649929523468018,5.085967063903809,0.536646842956543,0.5984092950820923,0.6039191484451294
19,0.010867856644295357,44.04692840576172,6.636785984039307,5.059700012207031,0.5375626683235168,0.6002737283706665,0.6062228083610535
20,0.010820668719306186,44.16718673706055,6.645839691162109,5.052666187286377,0.5369318723678589,0.6001086235046387,0.6074597835540771
21,0.010778028920695588,43.139488220214844,6.568065643310547,4.961005210876465,0.5423510074615479,0.6075098514556885,0.6119692325592041
22,0.010737536122670045,43.150657653808594,6.568915843963623,4.9466023445129395,0.5422917604446411,0.6080071926116943,0.6134060621261597
23,0.010706775821745396,43.252052307128906,6.576629161834717,4.935291290283203,0.5417543053627014,0.6077321767807007,0.6141384243965149
24,0.010671495233435888,42.78636169433594,6.541128635406494,4.884176254272461,0.5442278981208801,0.6112937927246094,0.616685688495636
25,0.010643655635617874,42.32762145996094,6.50596809387207,4.8325395584106445,0.5466777682304382,0.6147614121437073,0.6190570592880249
26,0.010615544645367441,42.45469284057617,6.515726566314697,4.825324535369873,0.5459978580474854,0.6141694784164429,0.6193661689758301
27,0.010595023858587484,42.448360443115234,6.515240669250488,4.807586669921875,0.5460317134857178,0.6144160032272339,0.6199183464050293
28,0.010579647924247626,42.133567810058594,6.491037368774414,4.770435810089111,0.5477181673049927,0.6168299317359924,0.6216301321983337
29,0.010562160329238788,41.912235260009766,6.473966121673584,4.737949371337891,0.5489076375961304,0.6185256838798523,0.6228209733963013
30,0.010549128156256032,41.89760971069336,6.472836494445801,4.721441268920898,0.5489863157272339,0.6187249422073364,0.6231295466423035
31,0.010534634738153702,41.849674224853516,6.469132423400879,4.703939437866211,0.5492444038391113,0.6191370487213135,0.623505175113678
32,0.010530267036645799,41.73930358886719,6.460596084594727,4.68405294418335,0.549839198589325,0.6200127601623535,0.6241757869720459
33,0.010517491883522755,41.709468841552734,6.458286762237549,4.670102119445801,0.5500001311302185,0.6202694773674011,0.624409556388855
34,0.01051049100587497,42.045677185058594,6.484263896942139,4.684965133666992,0.5481901168823242,0.617906928062439,0.6231681108474731
35,0.0105026844586875,41.81032180786133,6.466090202331543,4.658249378204346,0.5494563579559326,0.6196282505989075,0.624218225479126
36,0.010497757611242501,41.485260009765625,6.4409050941467285,4.6203155517578125,0.5512112379074097,0.6219308376312256,0.6254528164863586
37,0.010492834061182834,41.382816314697266,6.432947635650635,4.610321521759033,0.5517656803131104,0.6227750182151794,0.6261534690856934
38,0.010490512576054883,41.129180908203125,6.413203716278076,4.580456256866455,0.5531414747238159,0.624588668346405,0.6271432638168335
39,0.010481411868051902,42.128639221191406,6.490657806396484,4.657365322113037,0.5477445721626282,0.6174969673156738,0.6233147382736206
40,0.010479346244923166,41.46781921386719,6.43955135345459,4.596948623657227,0.5513055920600891,0.6221877336502075,0.6258735656738281
41,0.010474744076664383,41.701168060302734,6.457643985748291,4.615287780761719,0.5500448942184448,0.6206122636795044,0.6251946687698364
42,0.010470303883020943,42.50575637817383,6.519643783569336,4.666098594665527,0.5457249283790588,0.6147328615188599,0.6215872764587402
43,0.010473636910319328,42.35201644897461,6.507842540740967,4.650648593902588,0.5465471744537354,0.6158455610275269,0.6222573518753052
44,0.010470948987514586,41.039669036865234,6.40622091293335,4.546134948730469,0.5536279678344727,0.625371515750885,0.627872109413147
45,0.010460299464899141,41.73161315917969,6.460000991821289,4.600015163421631,0.5498806834220886,0.6203980445861816,0.6250821352005005
46,0.010458910208497499,41.37168884277344,6.432082653045654,4.569385051727295,0.551826000213623,0.6230275630950928,0.6266582012176514
47,0.010455949005444307,41.03712844848633,6.406023025512695,4.540268898010254,0.5536417961120605,0.6254768371582031,0.6281156539916992
48,0.010457733570522553,41.05973434448242,6.407786846160889,4.535405158996582,0.5535188913345337,0.6252633333206177,0.6278891563415527
49,0.010451527060689154,41.49443817138672,6.441617488861084,4.576106548309326,0.5511616468429565,0.6222461462020874,0.626430869102478
50,0.010460398310946452,41.35426330566406,6.430727958679199,4.557244300842285,0.5519204139709473,0.6231816411018372,0.6268055438995361
51,0.010448110239529932,41.08834457397461,6.4100189208984375,4.533656120300293,0.5533633232116699,0.6251276135444641,0.6279627084732056
52,0.010448880695007942,41.54179000854492,6.445291996002197,4.564788818359375,0.5509055852890015,0.6217817068099976,0.6259081363677979
53,0.010443861470431895,41.575042724609375,6.447871208190918,4.575423240661621,0.5507258772850037,0.6217103600502014,0.6262193918228149
54,0.010442024499580666,42.34305191040039,6.5071539878845215,4.623673439025879,0.5465952157974243,0.6160212755203247,0.6225878000259399
55,0.010445362938618337,41.04349136352539,6.406519412994385,4.524686813354492,0.553607165813446,0.6255151033401489,0.6283154487609863
56,0.010433845574388633,41.21489715576172,6.419882774353027,4.536286354064941,0.5526760220527649,0.6242665648460388,0.6275878548622131
57,0.010443858852660333,40.68096923828125,6.3781633377075195,4.4802374839782715,0.5555829405784607,0.6280573010444641,0.6295706629753113
58,0.010433634164164195,41.03504180908203,6.40585994720459,4.515261650085449,0.5536531209945679,0.6255481243133545,0.6282746195793152
59,0.010432501650742582,41.84132385253906,6.468486785888672,4.582218647003174,0.5492894053459167,0.6197386384010315,0.624973714351654
60,0.010439778678119183,41.204830169677734,6.419098854064941,4.526523590087891,0.5527306795120239,0.6243149042129517,0.6275635957717896
61,0.0104316247224405,41.55465316772461,6.446290016174316,4.563485145568848,0.5508360862731934,0.6219455003738403,0.6265383958816528
62,0.010436038436317767,41.53794479370117,6.44499397277832,4.554706573486328,0.5509263277053833,0.621963620185852,0.6263343691825867
63,0.010421172690552634,41.296295166015625,6.426219463348389,4.538958549499512,0.5522345304489136,0.6237931251525879,0.6275597214698792
64,0.010418868875382719,41.3327522277832,6.429055213928223,4.545167922973633,0.5520368814468384,0.6236085891723633,0.6276199817657471
65,0.01041524628227627,40.758445739746094,6.3842339515686035,4.486293315887451,0.5551599264144897,0.6276472806930542,0.6296637058258057
66,0.010418627033563884,41.112300872802734,6.4118876457214355,4.5187602043151855,0.5532331466674805,0.625120997428894,0.628311276435852
67,0.01041420058322114,41.72783279418945,6.459708213806152,4.567637920379639,0.5499010682106018,0.6206619739532471,0.6257266402244568
68,0.010418654394310873,41.151878356933594,6.41497278213501,4.524163722991943,0.5530181527137756,0.6249014139175415,0.6283268928527832
69,0.010414092776340407,41.575042724609375,6.447871208190918,4.554031848907471,0.5507258176803589,0.6217827796936035,0.6264122724533081
70,0.010406266784647832,41.45838928222656,6.43881893157959,4.538862228393555,0.5513566732406616,0.6225353479385376,0.6266574263572693
71,0.010404967199507597,41.914852142333984,6.474168300628662,4.586199760437012,0.5488935708999634,0.6194876432418823,0.6254056692123413
72,0.010408654632801944,41.288719177246094,6.42563009262085,4.537911891937256,0.5522755980491638,0.624024510383606,0.628063440322876
73,0.010405307811861103,40.935157775878906,6.398058891296387,4.500297546386719,0.5541967153549194,0.6264649033546448,0.629204511642456
74,0.010404904700211576,41.04794692993164,6.406867027282715,4.515032768249512,0.5535829067230225,0.6257320642471313,0.628966212272644
75,0.010403536109102739,41.11546325683594,6.412134170532227,4.513161659240723,0.5532159805297852,0.6251537203788757,0.6284472346305847
76,0.010410011292913475,40.58493423461914,6.370630741119385,4.468738555908203,0.5561078190803528,0.6290604472160339,0.630789041519165
77,0.010411063410543106,41.39231491088867,6.433685779571533,4.536159515380859,0.551714301109314,0.623164176940918,0.6273358464241028
78,0.010396171763942048,41.731327056884766,6.459979057312012,4.56136417388916,0.5498822331428528,0.6206916570663452,0.6258577704429626
79,0.010393619247888392,41.29531478881836,6.426143169403076,4.537449836730957,0.5522398352622986,0.6240580677986145,0.6282534599304199
80,0.010387424731979499,40.8076286315918,6.388084888458252,4.494221210479736,0.5548916459083557,0.6275621056556702,0.630193829536438
81,0.010388870723545551,41.86326217651367,6.470182418823242,4.568782329559326,0.5491712689399719,0.6197131872177124,0.6252337694168091
82,0.010420077857938973,40.30398178100586,6.348541736602783,4.440967559814453,0.5576469302177429,0.6311447620391846,0.632049560546875
83,0.01038607517005624,41.02460479736328,6.405045032501221,4.520336151123047,0.553709864616394,0.6261417269706726,0.6297093033790588
84,0.010377772630670586,41.18611145019531,6.417640686035156,4.520225524902344,0.5528322458267212,0.6247773170471191,0.6285169124603271
85,0.010389780348821267,40.953556060791016,6.399496555328369,4.511113166809082,0.554096519947052,0.626629114151001,0.6299293041229248
86,0.010376311989652144,41.02764129638672,6.405282497406006,4.512875556945801,0.5536933541297913,0.6260438561439514,0.6294927000999451
